patent_id,section_id,subsection_id,group_id,subgroup_id,category,sequence,text,uuid
6970672,['G'],['G03'],['G03G'],['G03G15/0812'],['inventional'],[0],"A toner layer regulating system for an electrophotographic image forming apparatus, comprising: a toner carrier; a toner regulating member supported in cantilevered fashion against said toner carrier so as to form a toner nip therebetween; said toner regulating member comprising a flexible metallic substrate having a first surface disposed toward said toner carrier and a coating covering at least an area of said first surface forming said nip; wherein said coating comprises a matrix of a base polymer and a plurality of fine particles, said fine particles having a particle size of 0.1 microns to thirty microns; wherein said coating has a thickness of approximately one hundred fifty microns or less; wherein said coating has a surface roughness in the range of 0.15 to 1.5 microns Ra and in the range of 1 to 15 microns Rz.",0045957b-ebcf-11ea-a344-121df0c29c1e
6970673,['G'],['G03'],['G03G'],['G03G15/1675'],['inventional'],[0],"An electrographic printing machine comprising: a first photoconductive member, said first photoconductive member includes an individual addressable segments for modifying electostatic fields in a transfer area; an imaging device for recording a first latent image on said first photoconductive member; a first developer unit for developing said first latent image; a second photoconductive member, closely adjacent to said first photoconctuctive member in a transfer region; a second imaging device for recording a second latent image on said second photoconductive member; a second developer unit for developing said second latent image to form a second developed image; a first transfer station for transferring said second developed image on said second photoconductive member to said first photoconductive member; and a second transfer station for transferring developed images on said first photoconductive member to a recording substrate.",0a11aa0e-ebbf-11ea-a344-121df0c29c1e
6970674,['G'],['G03'],['G03G'],['G03G15/1615'],['inventional'],[0],"A belt transporting device comprising: a plurality of tension rolls; an endless belt laid between at least two of the plurality of tension rolls, the endless belt having a belt-end edge part protruding from an end of one of the plurality of tension rolls; and a guide member provided at the belt-end edge part protruding from the end of one of the plurality of tension rolls, wherein the guide member comes in contact with the belt-end edge part so as to bend the belt-end edge part in a direction in which an end of the belt-edge part is directed tapered toward an axial center of the one of the plurality of tension rolls.",1167b7ad-ebc5-11ea-a344-121df0c29c1e
6970686,['H'],['H04'],['H04B'],['H04B7/0842'],['inventional'],[1],"A diversity system for implementing space diversity for each carrier in an OFDM signal demodulation system having a plurality of antennas, comprising: symbol synchronous signal position detection units which are provided for the respective antenna series, and which detect symbol synchronous signals of OFDM symbols; carrier demodulators which are provided for the respective antenna series, and which demodulate carriers of OFDM, and calculate reliability of each of said carriers; a delay measurement unit which measures the amount of relative delay between the antenna series on the basis of said symbol synchronous signals of said antenna series; a delay amount notification unit which outputs the amount of relative delay obtained by said delay measurement unit; at least one memory unit which temporarily holds carriers of the antenna series in which at least the position detection of a synchronous signal is earlier than that of other series; and a diversity operation implementation unit which takes out the carriers held in said memory unit on the basis of the amount of relative delay received from said delay amount notification unit, which temporally aligns the positions of the carriers obtained from the respective antenna series, and which selects or combines for each carrier.",34432f4e-ebb7-11ea-a344-121df0c29c1e
6970690,['G'],['G06'],['G06K'],['G06K19/0723'],['inventional'],[3],"A data processing apparatus which receives a radio wave modulated with an information signal and performs a prescribed task with data extracted from the received radio wave, comprising: a receiver which receives the radio wave and converts the received radio wave into an electrical signal; a first power supply circuit which produces a first supply voltage from the electrical signal provided from said receiver, for use in an analog circuit; a second power supply circuit which produces a second supply voltage that is different from the first supply voltage, for use in a memory circuit; and a third power supply circuit which produces a third supply voltage that is different from the first and second supply voltages, for use in a digital circuit.",3a136e33-ebcf-11ea-a344-121df0c29c1e
6970691,['H'],['H04'],['H04M'],['H04M1/05'],['additional'],[2],"A sports helmet having integral speakers, comprising: a liner comprised of impact resistant material configured to form a helmet; a protective shell encasing an outer surface of the liner; a pair of speakers positioned within the protective shell generally opposite from one another and directed toward a head of a wearer above the ears of the wearer so as to provide audio to the helmet wearer without blocking out surrounding sound; and means for receiving a signal from a portable audio device; a pair of cavities formed in opposite sides of the liner so as to be directed toward a head of a wearer above the ears of the wearer so as to provide audio to the helmet wearer without blocking out surrounding sound, wherein the cavities each include a first cavity formed in an exterior surface of the liner and approximating the outer diameter of the speakers, and a second cavity contiguous with the first and extending through the liner, the second cavity being of a smaller cross-sectional diameter than the first cavity.",26f40ce9-ebc9-11ea-a344-121df0c29c1e
6970701,['H'],['H03'],['H03L'],['H03L7/1976'],['additional'],[3],"A method of calibrating a radio having a frequency source which produces a first signal having a first frequency by multiplying an original frequency of a second signal by a multiplier value, the method comprising: a) determining the original frequency; b) utilizing the original frequency to determine a corrected multiplier value; c) adjusting the multiplier value to the corrected multiplier value to produce a desired frequency; d) at the frequency source, producing an output signal having an output frequency, which is approximately equal to the desired frequency, by multiplying the original frequency by the corrected multiplier value.",39aa2476-ebc1-11ea-a344-121df0c29c1e
6970702,['H'],['H04'],['H04W'],['H04W24/08'],['inventional'],[0],"A method of monitoring a cellular call, comprising: remotely accessing a switch at a first location, the switch servicing one or more cellular sites in a cellular system; remotely placing the switch in a call monitor mode to monitor a mobile telephone; recording, at the switch, call information related to a cellular call being conducted by the mobile telephone; transmitting the call information to a second location; storing, at the second location, the call information as data in a standard file format; and displaying the data in a graphical format, wherein the call information includes position information for the mobile telephone; wherein displaying the data in a graphical format includes displaying call information for a serving cell site and neighboring cell sites, the displaying including displaying color coded markings indicative of received signal strength at the serving cell site and the neighboring cell sites.",1da85bbb-ebc2-11ea-a344-121df0c29c1e
6970705,['H'],['H04'],['H04M'],['H04M2207/18'],['additional'],[4],"A multi-point communication system, comprising a communication service unit for providing a type of multi-point communication service or a plurality of types of multi-point communication services for a single communication terminal or a plurality of communication terminals, characterized in that the multi-point communication system further comprises a service receiving unit for receiving a request of one type of multi-point communication service from the single communication terminal or the communication terminals, issuing both a service identifier corresponding to the type of multi-point communication service and a password corresponding to a communication terminal group receiving the type of multi-point communication service to the single communication terminal or each of the communication terminals requesting the type of multi-point communication service, and outputting the service identifier and the password or the passwords to the communication service unit, wherein the service receiving unit receives a request of a type of multi-point communication service from an arbitrary communication terminal denoting the single communication terminal or selected from among the communication terminals, the communication service unit receives the service identifier indicating the type of multi-point communication service and the password of the arbitrary communication terminal from the arbitrary communication terminal, the communication service unit confirms whether or not the password received from the arbitrary communication terminal agrees with the password of the arbitrary communication terminal output from the service receiving unit, and the communication service unit provides the type of multi-point communication service indicated by the service identifier for the arbitrary communication in a case where the password received from the arbitrary communication terminal agrees with the password output from the service receiving unit.",190db73c-ebd3-11ea-a344-121df0c29c1e
6970706,['H'],['H04'],['H04W'],['H04W4/12'],['additional'],[1],"A system for providing a hierarchical call control paradigm in a cordless phone system, comprising: a base station operable in a broadcast mode and a standard mode; a plurality of mobile units communicatively coupled to the base station; a directory server coupled to the base station; a phone number database included in or coupled to the directory server arranged to store any number of phone numbers, a caller identification database coupled to the phone number database arranged to store a caller identifier uniquely associated with a phone number corresponding to a received phone call; and a priority level data base coupled to the caller identification data base arranged to provide a priority level for the caller identifier, wherein when the phone call is received, the directory server identifies a phone number of the received call, identifies a caller based upon a retrieved caller identifier associated with the identified phone number, retrieves a priority level for the identified caller, and forwards the call to a specific mobile unit based upon the priority level.",24f82050-ebd4-11ea-a344-121df0c29c1e
6970709,['H'],['H04'],['H04W'],['H04W76/10'],['additional'],[3],"A method for dynamically allocating signal processing resources in a wireless multichannel broadband base station (BBS) for a cellular communications network, said method comprising the steps of: determining a number of pooled available channel processors which are unused in said BBS, said BBS supporting a plurality of cells, each of said available channel processors capable of processing any of a plurality of traffic channels contained on any frequency channel assigned to said BBS; in response to notification of a call originating from or to a subscriber in any of said plurality of cells, determining if said number of available channel processors of said BBS is at least one; selecting any of said available channel processors for processing of said call; and assigning said call to said available channel processor which has been selected.",13f24a19-ebb6-11ea-a344-121df0c29c1e
6970710,['H'],['H04'],['H04W'],['H04W52/028'],['inventional'],[2],"A radio data communication apparatus, comprising: a radio portable terminal including a portable terminal section for deciding a notification condition of a circuit state between the radio portable terminal and a base station based on information of power supplied to said portable terminal section and issuing a notification of the notification condition, and a portable radio section for receiving the notification of the notification condition and notifying said portable terminal section of the circuit state when the circuit state satisfies the notification condition received from said portable terminal section; said radio portable terminal being operable to connect a radio circuit based on the circuit state of the notification received from said portable radio section to transmit and receive data to and from a server over a radio communication network, a public network and a wire communication network.",2bcff1d2-ebbb-11ea-a344-121df0c29c1e
6970718,['H'],['H04'],['H04B'],['H04B1/406'],['inventional'],[2],"A mobile communications terminal apparatus, comprising: a switch apparatus for switching between signal paths and including: a diplexer having a first signal terminal forming a transmission/reception signal terminal shared by signals of at least said first, second and third frequency bands, a second signal terminal for outputting a signal of said first frequency band separated from a received signal, a third signal terminal for outputting a remaining signal after said signal if said first frequency band is separated, wherein said received signal inputted to said first signal terminals, is divided between said second and third signal terminals, and transmission signals to be inputted to said second and third signal terminals are combined and outputted to said first signal terminal; a first high-frequency switch connected to said second signal terminal of said diplexer; and a second high-frequency switch connected to said third signal terminal of said diplexer, wherein said first high-frequency switch includes a plurality of switching means respectively configured with diodes for selectively switching between two signal terminals for connection to said second signal terminal of said diplexer, and said second high-frequency switch includes at least three switching means respectively configured with FETs selectively switching between at least three signal terminals for connection to said third signal terminal of said diplexer, wherein said first signal terminal of said diplexer of the switch apparatus is connected to an antenna; a transmission/reception circuit for said signal of said first frequency band is connected to said two signal terminals of said first high-frequency switch; a transmission/reception circuit for said signal of said second and third frequency band is connected to said at least three signal terminals of said second high-frequency switch; and short circuit means having serially connected FETs connected between one of said three signal terminals and electrical ground and having a terminal for receiving a control signal for controlling said serially connected FETs to connect said one of said three signal terminals to electrical ground.",1c23d2be-ebb8-11ea-a344-121df0c29c1e
6970721,['H'],['H04'],['H04W'],['H04W24/00'],['inventional'],[0],"A wireless communications system supporting a call with a mobile subscriber unit that is located within a sector of a cell of said wireless communications system, said sector containing a sub-sector, said wireless communications system containing a base station communicating with said mobile subscriber unit through a base station antenna for supporting said call, said wireless communications system comprising: means for detecting an occurrence of a call event type associated with said call; means, responsive to said detecting means, for determining an approximate location of said mobile subscriber unit at the occurrence of said call event type; means, responsive to said determining means, for mapping said approximate location to said sub-sector of said sector; means, responsive to said mapping means, for incrementing a corresponding event counter that is associated with said call event type and said sub-sector; said corresponding event counter determining a performance metric associated with said sub-sector; means, responsive to said incrementing means, for accumulating said corresponding event counter during a study period; and means, responsive to said accumulating means, for adjusting a radiation pattern of said base station antenna by coupling control signals to said base station in order to provide an improvement of said performance metric determined by said corresponding event counter.",12bc993b-ebc0-11ea-a344-121df0c29c1e
6970724,['G'],['G08'],['G08B'],['G08B6/00'],['inventional'],[2],"A method for automatically disabling an audible alarm in a cell phone, comprising: providing a mobile radio frequency (RF) transmitter that can be unobtrusively mounted in a setting, said mobile RF transmitter having no RF receiver functionality; transmitting a non-audible control signal as a directional RF signal from said mobile RF transmitter; determining whether the cell phone has received the non-audible control signal; automatically disabling the audible alarm when the non-audible mode or control signal is received; automatically enabling a non-audible alarm to notify a user of an incoming call when the non-audible control signal is received; disabling the audible alarm and activating the non-audible alarm for a fixed, pre-determined amount of time after the cell phone receives the directional RF signal; and automatically reactivating the audible alarm and disabling the non-audible alarm after the fixed, pre-determined amount of time has elapsed.",184af960-ebb6-11ea-a344-121df0c29c1e
6970726,['H'],['H04'],['H04W'],['H04W88/02'],['inventional'],[0],"A mobile station with a short-range radio function including a radio section which communicates with a base station and a short-range radio section for performing short-range radio communication independently of said radio section, comprising: control means for shifting the short-range radio function of said short-range radio section to a low power consumption mode in accordance with a state of short-range radio communication without receiving an external command from said base station, and wherein all short-range radio signals are stopped.",2e7c6d98-ebc3-11ea-a344-121df0c29c1e
6970738,['G'],['G01'],['G01R'],['G01R27/02'],['inventional'],[1],"A system for measuring the complex impedance spectrum of a sample, said system comprising: a. an excitation circuit comprising: a sample connection mechanism; a reference impedance electrically connected in series to the sample connection mechanism; and a multi-frequency excitation device electrically connected in series to the sample connection mechanism and reference impedance; b. first and second amplification/demodulation circuits respectively connected in parallel to the sample connection mechanism and reference impedance; c. a demodulation signal generator electrically connected to the first and second amplification/demodulation circuits; and d. a signal processor electrically connected to the first and second amplification/demodulation circuits.",25548c41-ebbc-11ea-a344-121df0c29c1e
6970740,['A'],['A61'],['A61M'],['A61M1/3681'],['inventional'],[0],"A method for reducing the population of diseased leukocytes in patients comprising: passing a blood product comprising leukocytes removed from a patient suffering from a disease selected from the group consisting of prolymphocytic leukemia, hairy-cell leukemia, and the leukemic phase of non-Hodgkin's lymphoma past a type C ultra-violet radiation source such that the irradiation dose of ultra-violet radiation received by the leukocytes is within the range of about 1 to about 40 joules/m 2 .",00f26b8a-ebb6-11ea-a344-121df0c29c1e
6970748,['A'],['A61'],['A61N'],['A61N1/056'],['inventional'],[0],"A method of inserting a payload into a destination vessel of a patient's heart, comprising: providing a payload having a narrowed distal end; providing a guide catheter for longitudinally guiding the payload; providing a finishing wire, comprising: a proximal shaft having a diameter; and a ball-nosed distal end connected to a distal end of the proximal shaft, the ball nosed distal end having a diameter larger than the diameter of at least a portion of the proximal shaft, the ball-nosed distal end sized to interfere with the narrowed distal end of the payload, and a combined length of the proximal shaft and ball-nosed distal end being greater than a length of the payload; inserting the guiding catheter into a chamber of the patient's heart via an access vessel; inserting the payload through the guide catheter into the destination vessel of the patient's heart to seat the payload in the destination vessel; inserting the finishing wire through the payload such that the ball-nosed distal end of the finishing wire contacts the narrowed distal end of the payload; and fixing, while the ball-nosed distal end of the finishing wire is in contact with the narrowed distal end of the payload, a proximal end of the finishing wire to secure the payload against dislodgment.",24b869aa-ebbe-11ea-a344-121df0c29c1e
6970794,['H'],['H03'],['H03F'],['H03F3/45475'],['inventional'],[2],"A configurable semiconductor device having a plurality of predetermined configurations, comprising: a measurement circuit to measure an electrical characteristic of at least one external impedance and to determine a digital value corresponding to the measured electrical characteristic; a storage circuit including memory locations having contents accessible as a function of the digital value, wherein each of the contents corresponds to a respective one of the predetermined configurations; and a controller to configure a device characteristic of the configurable semiconductor device based on the contents of the memory locations corresponding to the digital value.",261c651a-ebbb-11ea-a344-121df0c29c1e
6970796,['G'],['G01'],['G01S'],['G01S7/00'],['inventional'],[0],"A method for automatically improving precision of initial localization estimates, comprising: generating an initial set of localization data comprising a plurality of localization estimates; dividing a work volume into a predetermined number of overlapping regions; assigning each localization estimate to any corresponding one or more of the overlapping regions to form one or more clusters of localization estimates in one or more of the overlapping regions; estimating positions of objects represented by each cluster of localization estimates; determining whether any of the objects are duplicate objects by comparing the estimated object positions for clusters in overlapping regions; eliminating each duplicate object; and providing each remaining estimated object position to populate a set of position estimates, said set of position estimates representing a set of improved localization estimates relative to the initial set of localization estimates.",0832890d-ebc7-11ea-a344-121df0c29c1e
6970799,['G'],['G01'],['G01N'],['G01N15/0211'],['inventional'],[0],"A particle sizing method comprising: receiving a measurement value from a nephelometer; comparing said received measurement value against a plurality of reference values, said plurality of reference values each indicating a size of a particle; providing a particle size of a particle associated with said received measurement value based at least upon said comparing; wherein said measurement value is provided by a particle detector of said nephelometer; and incrementing a count associated with said particle size upon said providing a particle size.",1e8bbdd1-ebb7-11ea-a344-121df0c29c1e
6970808,['F'],['F17'],['F17D'],['F17D5/02'],['inventional'],[1],"A method for detecting and locating leaks in a pipeline network in real-time, comprising the steps of: providing a flow model that characterizes flow behavior for at least one of steady and unsteady states respectively corresponding to an absence and a presence of model leaks in the pipeline network, the flow model including a leaking factor k L ; providing a deterministic model to evaluate at least one of a leak status and a no leak status relating to the pipeline network using deterministic criteria, the deterministic criteria being based on a Liapunov Stability Theory; and constructing a deviation matrix based on the flow model and the deterministic model to generate eigenvalues, and generating a leak alarm when at least one of the eigenvalues is less than a predetermined value.",2525446e-ebb6-11ea-a344-121df0c29c1e
6970814,['G'],['G06'],['G06F'],['G06F30/33'],['inventional'],[0],"A process for simulating a circuit comprising: inputting, from a customer site, initial memory states, and initial input signals to core logic within a host site; simulating said circuit utilizing said host site and said customer site connected though a wide area network, wherein said host site contains said core logic and said customer site contains customer logic, wherein a combination of said core logic and said customer logic form said circuit, and wherein said simulating process is divided between said customer site and said host site such that said customer site and said host site simultaneously simulate said circuit; comparing test output signals with said desired output signals; altering said customer logic until said test output signals are consistent with said desired output signals; and altering said core logic based on customer site usage of said core logic.",3a9d4684-ebb6-11ea-a344-121df0c29c1e
6970868,['G'],['G06'],['G06F'],['G06F16/258'],['inventional'],[3],"A computer implemented method for determining whether an address is valid, comprising the steps of: determining a postal code for the address; coarsening the address so as to create a coarsened address if the postal code was determined; determining another postal code for the coarsened address; repeating the steps of coarsening and determining another postal code if the another postal code was determined.",057b993f-ebce-11ea-a344-121df0c29c1e
6970869,['G'],['G06'],['G06F'],['G06F2209/5015'],['additional'],[1],"A method for accessing a service in a distributed computing environment, comprising: a client locating a first service within the distributed computing environment; the client requesting a capability credential to allow the client access to a portion of the first service's capabilities depending upon the clients authorization; the client receiving said capability credential; the client requesting a document that describes the first service's interface to access said portion of the first service's capabilities; the client receiving said document, wherein said document comprises information describing how to access no more than said portion of the first service's capabilities; and the client using the information from said document to access the first service.",07c23a83-ebb6-11ea-a344-121df0c29c1e
6970870,['G'],['G06'],['G06F'],['G06F16/353'],['inventional'],[0],"A medium storing instructions adapted to be executed by a processor to perform a method of facilitating access to documents, said method comprising: receiving an investment research document from a content publisher; receiving an indication of a first document tag from the content publisher, wherein the first document tag is associated with first domain having a single-rooted, hierarchical data structure; automatically determining an associated tag for the document based on a rule associated with the first document tag, wherein the associated tag is associated with a second domain having a single-rooted, hierarchical data structure; transmitting an indication of the associated tag to the content publisher; receiving an indication from the content publisher, the indication indicating whether the automatically determined associated tag is appropriate; assigning a second document tag to the investment research document based on the associated tag and the received indication; retrieving the investment research document in accordance with the second document tag and at least one of: (i) a reader tag, (ii) a request tag, and (iii) an entitlement tag; and transmitting the retrieved investment research document to a content reader via a communication network.",3a3be514-ebb6-11ea-a344-121df0c29c1e
6970871,['G'],['G06'],['G06Q'],['G06Q30/02'],['inventional'],[0],"A computer-implemented method performed on a server comprising: determining that a mobile station has traveled a predetermined distance; selecting a set of coupons; sending at least a portion of the set of coupons to the mobile station; sorting at least a portion of the set of coupons sent to the mobile station, the sorting based on a current location of the mobile station, so as to establish a sorted set of coupons; and outputting at least a portion of the sorted set of coupons.",2c0589e4-ebca-11ea-a344-121df0c29c1e
6970877,['G'],['G06'],['G06K'],['G06K9/6255'],['inventional'],[0],"A method of reducing a prototype database for use with a handwriting recognizer comprising the steps of: (a) providing the prototype database with at least two spaces that subdivide the prototype database according to strokes per character such that prototypes in different spaces of the at least two spaces have different numbers of strokes per character; (b) selecting at least two prototypes from the prototype database, wherein the selected prototypes are from at least two spaces; (c) determining how removal of each selected prototype would affect an error rate when a tuning set is processed by the handwriting recognizer by determining how many tuning samples, which would otherwise be correctly recognized, will be misrecognized as a result of removing each selected prototype and by determining how many tuning samples, which would otherwise be misrecognized, will be correctly recognized as a result of removing each selected prototype; and (d) removing from the prototype database at least one of the selected prototypes that has the least adverse effect on error rate.",00743483-ebbb-11ea-a344-121df0c29c1e
6970878,['Y'],['Y10'],['Y10S'],['Y10S707/99942'],['additional'],[3],"A method for representing a range of numbers by an optimized set of hierarchically ordered sub-ranges using wildcard entries, the range having a lowest value range number and a highest value range number, wherein each of the sub-ranges includes a lowest value sub-range number and a highest value sub-range number, the method comprising: (a) generating a set of sub-ranges from the range; and (b) optimizing at least one of the sub-ranges, said optimizing (b) including at least: (c) determining a difference position between a lowest value sub-range number and a highest value sub-range number indicating a maximal degree of optimization of the sub-range; (d) optimizing the sub-range based upon the difference position; (e) determining a counting value and a magnitude value wherein the magnitude value indicates a number of wildcards used to optimize the sub-range; (f) truncating the highest value sub-range number based upon the difference position to form a limiting value; (g) adding a wildcard entry to the optimized set based upon the counting value and the magnitude value; (h) incrementing the counting value; and (i) repeating (g) and (h) until the counting value equals the limiting value or the counting value is divisible by ten.",36e4cad7-ebbe-11ea-a344-121df0c29c1e
6970880,['Y'],['Y10'],['Y10S'],['Y10S707/99945'],['additional'],[2],"A method for maintaining records in a database comprising: (a) receiving at least a collection of first data items and a collection of second data items; (b) disposing the first data items in a plurality of fields arranged in a predetermined format to form a first assemblage; (c) disposing the second data items in a plurality of fields arranged in the predetermined format to form a second assemblage; (d) performing a normalization process to modify selected ones of the first data items and the second data items to conform to predetermined nomenclature, the normalization process being a function of time; (e) associating a time of the normalization process with the first assemblage and second assemblage to facilitate renormalization of the first assemblage and second assemblage based on the time; (f) maintaining a record, in the database, having a plurality of fields arranged in the predetermined format; (g) determining whether a first particular data item in the predetermined nomenclature in a selected field of the first assemblage is identical to a second particular data item in the predetermined nomenclature in a field of the second assemblage corresponding to the selected field; and (h) if it is determined that the first particular data item in the predetermined nomenclature is identical to the second particular data item in the predetermined nomenclature, including in a field in the record a selected one of (1) the first data items in the predetermined nomenclature and (2) the second data items in the predetermined nomenclature.",319e5e2a-ebb8-11ea-a344-121df0c29c1e
6970882,['Y'],['Y10'],['Y10S'],['Y10S707/99945'],['additional'],[4],"A method for managing data mining activities in a data mining environment, the data mining environment having data sets, a data mining tool, a data mining model, model training results stored in model training results files, and scoring output data stored in records in model scoring results tables, the method comprising: selecting a model scoring results table, wherein the selecting is carried out in dependence upon metadata included in a model scoring results control table, the model scoring results control table being related to a data set control table including data set metadata; reading a scoring output data record from the selected model scoring results table; storing the scoring output data record in a managed representation table for scoring result, the managed representation table for scoring results comprising an identification number for each record in the selected model scoring results table and model scoring results data from the selected model scoring results table; selecting a model training results file, wherein the selecting is carried out in dependence upon metadata included in a mining model control table, the mining model control table being related to the data set control table and the model scoring results control table; reading training results data from the selected model training results file; and storing the training results data in at least one model training results table, the at least one model training results table comprising a relational representation of the training results data from the selected model training results file, one of the at least one model training results table referencing the mining model control table, the managed representation table for scoring results being related to the referencing model training results table, the data set control table, the mining model control table, and the model scoring results control table.",3b5af65a-ebb7-11ea-a344-121df0c29c1e
6970888,['Y'],['Y10'],['Y10S'],['Y10S707/99953'],['additional'],[5],"A process for linking a symbolic name to a hard disk drive partition at a computer node, comprising; linking a symbolic name with a hard disk partition; co-locating information for the symbolic name of the hard disk partition in the hard disk partition; retrieving the information for the symbolic name from the partition to a computer node; comparing the information for the symbolic name retrieved from the partition to mapped symbolic name information which is pre-existing at the computer node; and remapping the mapped symbolic name information pre-existing at the computer node if an inconsistency is identified by the comparison of the retrieved symbolic name information and the pre-existing symbolic name information.",35d93a00-ebb7-11ea-a344-121df0c29c1e
6970896,['H'],['H03'],['H03H'],['H03H21/0027'],['inventional'],[1],"A filter adaptation unit suitable for producing a set of filter coefficients indicative of a transfer function of a system in a given state, said filter adaptation unit comprising: a) a first input for receiving a sequence of samples of a first signal; b) a second input for receiving a sequence of samples of a second signal, the second signal including a certain component which is correlated to the first signal; c) a coefficient generation unit operatively coupled to said first input and said second input, said coefficient generation unit being operative for generating: i. a first set of filter coefficients on the basis of first subsets of the sequences of samples of the first signal and the second signal, the first set of filter coefficients being such that when the first set of filter coefficients is applied by an adaptive filter on the first signal, a first estimate of the certain component in the second signal is generated, the certain component being correlated to the first signal; ii. a second set of filter coefficients on the basis of second subsets of the sequences of samples of the first signal and the second signal, at least some samples in the second subsets being subsequent to the samples in corresponding first subsets, the second set of filter coefficients being such that when the first set of filter coefficients is applied by an adaptive filter on the first signal, a second estimate of the certain component in the second signal is generated, the certain component being correlated to the first signal; d) an error characterization unit operative for: i. processing the first signal and the second signal on the basis of the first set of filter coefficients to generate a first set of error characterization data elements associated to the first set of filter coefficients; ii. processing the first signal and the second signal on the basis of the second set of filter coefficients to generate a second set of error characterization data elements associated to the second set of filter coefficients; e) a selection unit operative for: i. detecting a change of state at least in part of the basis of: (a) the first and second sets of filter coefficients; and (b) the second set of error characterization data elements; ii. selecting the second set of filter coefficients when a change of state is detected in i.; iii. selecting either one of the first set of filter coefficients and the second set of filter coefficients, at least in part, on the basis of the first and second sets of error characterization data elements when no change of state is detected in i.; f) an output for releasing a signal indicative of the set of filter coefficients selected by the selection unit.",04c64a0d-ebb9-11ea-a344-121df0c29c1e
6971256,['B'],['B21'],['B21D'],['B21D31/005'],['inventional'],[0],"An incremental forming apparatus comprising: a table for mounting a metal workpiece; a workpiece clamp for fixing the metal workpiece to the table; a spindle disposed perpendicular to a plane formed by the table; and a means for relatively moving the table and the spindle; wherein the spindle mounts an incremental forming tool and a straightening tool in an exchangeable manner; and wherein the straightening tool comprises a shank portion to be inserted to the spindle, a hot-air blowout portion, an electric heater for heating an air to be supplied, a sensor for detecting temperature of the hot air at the blowout portion, and a controller for controlling the heater based on data from the sensor.",3399da9c-ebb9-11ea-a344-121df0c29c1e
6971257,['G'],['G01'],['G01N'],['G01N19/02'],['inventional'],[0],"A test machine adapted to test wear, wear-preventative and friction characteristics of a power-rotated first test specimen engaging a non-rotated second test specimen, the test machine comprising: a chuck connected for power rotation of the first test specimen about an axis; a holder adapted to hold the second test specimen in a position engageable with the first test specimen; a force actuator connected for positioning the holder along said axis, the actuator being operable to establish a compressive test load between the test specimens, and a linear wear sensor connected aligned with said axis to measure and provide an output signal indicative of the real-time linear movement of the test specimens during a test.",369ca56d-ebce-11ea-a344-121df0c29c1e
6971260,['G'],['G01'],['G01N'],['G01N2203/0256'],['additional'],[3],"A process for loading a centrifuge rotor with overburden onto a contained rock core sample comprising the steps of: providing a containment cylinder closed at one end with a fluid inlet/outlet through the closed end of the containment cylinder; providing a rubber liner covering the sides of the containment cylinder and closing one end of the containment cylinder around the inlet/outlet; placing core sample interior of the liner and containment cylinder for compression by the rubber liner; providing a loading ring for compressing the rubber liner within the containment cylinder over the placed core sample; and, compressing the loading ring so that the rubber liner essentially reacts as a fluid to apply overburden pressure to the core sample.",31e57201-ebce-11ea-a344-121df0c29c1e
6971261,['G'],['G01'],['G01N'],['G01N33/346'],['inventional'],[1],"A method for determining at least one property of a moving clothing of a machine for at least one of producing and treating a fiber material web, comprising the steps of: arranging a nozzle opposite a surface of the moving clothing; producing a jet acting on the moving clothing by way of said nozzle contacting the moving clothing; measuring a variable representative of a nozzle flow through said nozzle; measuring a variable representative of a pressure of said jet at an outlet of said nozzle; determining a speed of said jet at said nozzle outlet from said nozzle flow and a free surface of a jet medium at a point of contact with said moving clothing; determining a speed of said jet at an entry into the moving clothing from said speed of said jet at said nozzle outlet and a speed of the moving clothing; using said speed of said jet at said entry into the moving clothing at a given said pressure of said jet at said nozzle outlet and said entry into the moving clothing to determine at least one of a water permeability of the moving clothing and at least one surface property of the moving clothing.",3129c71b-ebc7-11ea-a344-121df0c29c1e
6971262,['B'],['B01'],['B01F'],['B01F11/008'],['inventional'],[2],"A system for measuring the rheological properties of a granular material subject to vibration comprising: a cylindrical cup adapted to contain the granular material, wherein the cylindrical cup has a cylinder axis; a vibration exciter coupled to the cylindrical cup for inducing a uniform vibration within the granular material; a rotating vane tool having a rotation axis concentric with the cylinder axis of the cylindrical cup, for imparting a shear motion within the granular material; and a strain measurement device coupled to the cylindrical cup for measuring the vibration kinetics of the granular material.",2fe66e53-ebc1-11ea-a344-121df0c29c1e
6971263,['A'],['A63'],['A63B'],['A63B47/008'],['inventional'],[1],"A compact, portable, and expedient system for use with fluid and a marking device to precisely test the balance of substantially round balls used in sports and competitive games, said system comprising: a test container with an inside diameter dimension slightly larger than the diameter of the ball being tested, a height dimension sufficient for floating and freely spinning the ball being tested, a closed bottom end, and open top end, and a fluid fill line; a removable cap with a sleeve upwardly depending from said cap that is configured for removably securing a permanently marking device relative to the ball being tested in a position for reproducibly consistent ball marking; and at least one sealed packet of pre-measured ingredients that are selected for a combined ability to dissolve in fluid to create a test solution with a specific gravity able to float the ball being tested with only a very small portion of the ball remaining visible above the surface of said test solution during balance testing, so that when a quantity of fluid is placed into said test container between said closed bottom end and said fluid fill line, and said ingredients are transferred from said packet into said quantity of fluid and mixed therewith to produce said test solution, sports balls one at a time can be rotated in said test solution and those that are imbalanced can be precisely marked when a light side is revealed after rotation.",0487a32b-ebb6-11ea-a344-121df0c29c1e
